Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Original Price,Quantity,Discount,Discount Amount,Sales,Profit,Average sales
6535,CA-2011-128209,11/17/2011,11/22/2011,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,$896.99,3,0.2,$179.40,"$2,152.78",$726.56,$717.59
6537,CA-2011-169684,10/20/2011,10/23/2011,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",$182.55,3,0.4,$73.02,$328.59,-$147.87,$109.53
6539,CA-2012-109862,10/25/2012,10/30/2012,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711,East,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,$158.99,1,0,$0.00,$158.99,$41.34,$158.99
6541,US-2014-107888,11/17/2014,11/20/2014,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,$12.28,6,0,$0.00,$73.68,$34.63,$12.28
6545,US-2014-154872,5/15/2014,5/19/2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",$38.78,5,0.7,$27.15,$58.17,-$46.54,$11.63
6548,CA-2011-113880,3/1/2011,3/5/2011,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,$150.98,6,0.3,$45.29,$634.12,-$172.12,$105.69
6550,US-2012-164966,7/30/2012,8/1/2012,First Class,GH-14410,Gary Hansen,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",$25.98,6,0,$0.00,$155.88,$38.97,$25.98
6551,CA-2012-126739,11/1/2012,11/3/2012,Second Class,JH-16180,Justin Hirsh,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,$90.99,4,0.1,$9.10,$327.56,$21.84,$81.89
6552,CA-2014-161578,12/17/2014,12/22/2014,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,$6.68,2,0,$0.00,$13.36,$6.41,$6.68
6554,CA-2011-137092,10/20/2011,10/22/2011,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,$99.99,4,0.2,$20.00,$319.97,$71.99,$79.99
6559,CA-2012-166947,6/5/2012,6/10/2012,Standard Class,EB-13750,Edward Becker,Corporate,United States,Buffalo,New York,14215,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,$187.98,9,0.1,$18.80,"$1,522.64",$169.18,$169.18
6560,CA-2013-160941,7/22/2013,7/27/2013,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661,West,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,$83.98,5,0,$0.00,$419.90,$197.35,$83.98
6562,CA-2014-144680,4/1/2014,4/3/2014,First Class,SC-20260,Scott Cohen,Corporate,United States,Arlington,Texas,76017,Central,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,$33.62,5,0.8,$26.90,$33.62,-$90.77,$6.72
6563,CA-2011-166086,5/7/2011,5/12/2011,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",$5.38,3,0,$0.00,$16.14,$7.91,$5.38
6567,CA-2014-131282,2/6/2014,2/9/2014,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,$304.99,4,0.8,$243.99,$243.99,-$426.99,$61.00
6569,CA-2011-100678,4/18/2011,4/22/2011,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,$1.68,2,0.2,$0.34,$2.69,$1.01,$1.34
6573,CA-2013-161543,5/11/2013,5/17/2013,Standard Class,RD-19720,Roger Demir,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,$5.98,2,0,$0.00,$11.96,$5.86,$5.98
6574,CA-2013-160535,11/26/2013,12/1/2013,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",$140.85,4,0,$0.00,$563.40,$67.61,$140.85
6576,CA-2014-123085,3/4/2014,3/9/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,$131.18,8,0,$0.00,"$1,049.44",$440.76,$131.18
6578,CA-2012-153752,12/6/2012,12/11/2012,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,$28.99,6,0,$0.00,$173.94,$50.44,$28.99
6579,CA-2011-103660,8/25/2011,8/30/2011,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,$179.99,7,0.2,$36.00,"$1,007.94",$75.60,$143.99
6580,CA-2013-169887,10/23/2013,10/23/2013,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,$6.68,1,0,$0.00,$6.68,$3.21,$6.68
6583,CA-2013-148516,8/8/2013,8/12/2013,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,98026,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,$59.99,3,0,$0.00,$179.97,$86.39,$59.99
6584,CA-2014-104731,7/22/2014,7/28/2014,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,$16.99,6,0,$0.00,$101.94,$29.56,$16.99
6591,CA-2011-164749,3/23/2011,3/26/2011,First Class,BG-11740,Bruce Geld,Consumer,United States,Delray Beach,Florida,33445,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,$4.13,3,0.2,$0.83,$9.91,$3.22,$3.30
6592,CA-2012-103716,4/30/2012,5/6/2012,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,$11.55,3,0,$0.00,$34.65,$9.70,$11.55
6594,CA-2013-126795,6/14/2013,6/17/2013,Second Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,$20.98,2,0.2,$4.20,$33.57,$11.75,$16.78
6595,CA-2012-146290,5/4/2012,5/11/2012,Standard Class,SV-20815,Stuart Van,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,$17.99,7,0,$0.00,$125.93,$35.26,$17.99
6596,CA-2014-157112,4/24/2014,4/27/2014,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,$7.84,5,0.7,$5.49,$11.76,-$7.84,$2.35
6598,CA-2011-169257,6/6/2011,6/12/2011,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,$4.55,1,0.7,$3.19,$1.37,-$0.91,$1.37
6600,CA-2011-154095,12/2/2011,12/7/2011,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",$20.24,3,0,$0.00,$60.72,$23.68,$20.24
6604,CA-2014-146346,6/18/2014,6/21/2014,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,80022,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,$60.98,3,0.2,$12.20,$146.35,-$32.93,$48.78
6605,CA-2013-148852,5/27/2013,6/1/2013,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",$1.98,3,0,$0.00,$5.94,$0.00,$1.98
6610,US-2012-118906,3/10/2012,3/10/2012,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,$14.97,6,0,$0.00,$89.82,$25.15,$14.97
6611,CA-2013-168921,10/21/2013,10/23/2013,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",$8.04,3,0.2,$1.61,$19.30,$6.03,$6.43
6612,CA-2012-107678,4/21/2012,4/28/2012,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,$95.98,2,0,$0.00,$191.96,$51.83,$95.98
6616,CA-2013-123512,6/18/2013,6/20/2013,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",$140.98,2,0.15,$21.15,$239.67,$14.10,$119.83
6619,US-2014-167402,1/14/2014,1/19/2014,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,$6.48,5,0,$0.00,$32.40,$15.55,$6.48
6623,CA-2011-130449,9/6/2011,9/9/2011,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",$6.98,6,0,$0.00,$41.88,$12.15,$6.98
6625,CA-2012-141250,1/19/2012,1/23/2012,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,$146.34,1,0.3,$43.90,$102.44,-$13.17,$102.44
6627,CA-2011-145541,12/14/2011,12/21/2011,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024,East,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color","$1,749.99",4,0,$0.00,"$6,999.96","$2,239.99","$1,749.99"
6628,CA-2011-138513,5/23/2011,5/27/2011,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Bellevue,Washington,98006,West,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,$6.48,2,0,$0.00,$12.96,$6.22,$6.48
6629,CA-2012-135489,9/19/2012,9/22/2012,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,$19.99,14,0,$0.00,$279.86,$134.33,$19.99
6630,CA-2012-125696,10/2/2012,10/6/2012,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,27893,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,$4.92,5,0.7,$3.44,$7.38,-$5.41,$1.48
6631,CA-2013-105081,12/26/2013,12/31/2013,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,$290.98,3,0.2,$58.20,$698.35,$52.38,$232.78
6633,US-2013-146857,5/7/2013,5/9/2013,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,$54.48,1,0,$0.00,$54.48,$15.25,$54.48
6634,CA-2013-166275,10/25/2013,10/25/2013,Same Day,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,$199.99,1,0,$0.00,$199.99,$86.00,$199.99
6635,CA-2014-144498,5/7/2014,5/7/2014,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$20.77,11,0.7,$14.54,$68.54,-$52.55,$6.23
6638,CA-2014-103352,11/28/2014,12/1/2014,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,$2.33,3,0,$0.00,$6.99,$2.03,$2.33
6640,CA-2011-108609,10/31/2011,11/2/2011,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,$296.18,8,0.4,$118.47,"$1,421.66",-$734.53,$177.71
6641,CA-2014-128328,8/6/2014,8/10/2014,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,$20.98,6,0,$0.00,$125.88,$60.42,$20.98
6644,US-2012-156496,8/10/2012,8/16/2012,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,$136.99,4,0.2,$27.40,$438.37,$38.36,$109.59
6647,US-2013-127334,12/16/2013,12/22/2013,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,$376.13,3,0.5,$188.07,$564.20,-$304.67,$188.07
6649,US-2014-124779,9/9/2014,9/12/2014,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",$30.44,7,0.8,$24.35,$42.62,-$68.19,$6.09
6655,CA-2014-135937,2/21/2014,2/28/2014,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,$138.99,3,0.2,$27.80,$333.58,$25.02,$111.19
6661,CA-2012-129322,8/8/2012,8/10/2012,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",$19.83,2,0,$0.00,$39.66,$11.90,$19.83
6664,CA-2014-162173,10/27/2014,11/2/2014,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",$71.37,5,0,$0.00,$356.85,$60.66,$71.37
6666,CA-2013-115483,7/15/2013,7/19/2013,Second Class,JS-15880,John Stevenson,Consumer,United States,Irving,Texas,75061,Central,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,$54.96,5,0.2,$10.99,$219.84,$79.69,$43.97
6667,CA-2014-122175,5/13/2014,5/15/2014,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",$8.57,5,0,$0.00,$42.85,$15.43,$8.57
6671,CA-2014-161088,5/26/2014,5/30/2014,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Columbus,Georgia,31907,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,$14.92,2,0,$0.00,$29.84,$13.43,$14.92
6672,CA-2011-154837,8/23/2011,8/27/2011,Second Class,RB-19645,Robert Barroso,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,$30.98,2,0.2,$6.20,$49.57,$17.35,$24.78
6673,CA-2012-153794,9/11/2012,9/16/2012,Standard Class,SB-20290,Sean Braxton,Corporate,United States,San Diego,California,92024,West,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$37.98,7,0,$0.00,$265.86,$79.76,$37.98
6674,CA-2012-135510,9/5/2012,9/12/2012,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Charlottesville,Virginia,22901,South,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,$16.99,4,0,$0.00,$67.96,$12.23,$16.99
6675,CA-2012-109337,11/21/2012,11/23/2012,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",$1.82,6,0,$0.00,$10.92,$4.91,$1.82
6679,CA-2011-150329,10/10/2011,10/14/2011,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,$8.37,7,0.2,$1.67,$46.87,$3.52,$6.70
6680,CA-2014-145037,9/3/2014,9/8/2014,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,$10.90,1,0,$0.00,$10.90,$2.83,$10.90
6683,CA-2014-154466,1/2/2014,1/3/2014,First Class,DP-13390,Dennis Pardue,Home Office,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$1.80,2,0,$0.00,$3.60,$1.73,$1.80
6684,CA-2011-109134,11/5/2011,11/10/2011,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90008,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,$3.34,6,0,$0.00,$20.04,$8.82,$3.34
6685,US-2012-129637,12/17/2012,12/22/2012,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,$225.02,1,0.2,$45.00,$180.02,-$15.75,$180.02
6688,CA-2012-165162,5/14/2012,5/21/2012,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",$279.48,4,0,$0.00,"$1,117.92",$55.90,$279.48
6689,CA-2014-140494,3/11/2014,3/16/2014,Second Class,CM-11815,Candace McMahon,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,$27.99,4,0,$0.00,$111.96,$21.27,$27.99
6690,CA-2014-104108,12/3/2014,12/10/2014,Standard Class,RP-19855,Roy Phan,Corporate,United States,Houston,Texas,77095,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,$3.04,5,0.2,$0.61,$12.16,$2.13,$2.43
6691,US-2014-165869,8/1/2014,8/6/2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,$4.38,4,0,$0.00,$17.52,$8.41,$4.38
6693,CA-2014-160899,8/12/2014,8/14/2014,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,$43.41,11,0,$0.00,$477.51,$219.65,$43.41
6694,CA-2014-144225,10/1/2014,10/3/2014,Second Class,CC-12475,Cindy Chapman,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,$54.96,3,0,$0.00,$164.88,$80.79,$54.96
6695,US-2013-163538,8/27/2013,8/31/2013,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Franklin,Wisconsin,53132,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,$15.99,3,0,$0.00,$47.97,$14.87,$15.99
6696,US-2013-155103,12/3/2013,12/8/2013,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,$172.99,3,0.2,$34.60,$415.18,$134.93,$138.39
6699,CA-2014-145429,7/22/2014,7/26/2014,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",$8.17,2,0,$0.00,$16.34,$7.68,$8.17
6702,CA-2012-153535,5/20/2012,5/24/2012,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Wilson,North Carolina,27893,South,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",$50.98,4,0.2,$10.20,$163.14,$20.39,$40.78
6704,CA-2012-139164,6/23/2012,6/28/2012,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,California,90805,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",$135.99,2,0.2,$27.20,$217.58,$19.04,$108.79
6707,CA-2013-112277,9/11/2013,9/16/2013,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Fort Lauderdale,Florida,33311,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,$92.80,7,0.2,$18.56,$519.68,$58.46,$74.24
6708,CA-2011-167724,4/13/2011,4/18/2011,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Baltimore,Maryland,21215,East,OFF-LA-10002368,Office Supplies,Labels,Avery 479,$2.61,3,0,$0.00,$7.83,$3.60,$2.61
6709,CA-2012-123141,11/14/2012,11/19/2012,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,$276.20,4,0.2,$55.24,$883.84,$99.43,$220.96
